start_time,viewer_name,team_name,app_name,page_name,query_text,query_type,query_id,query_time_sec,database_name,schema_name
2023-11-23 11:18:09.989137,DAVIS,DevOps,CLOUD_MANAGER,💻 Tech Support,UPDATE users SET last_login = NOW() WHERE user_id = 456,delete,768076,4.36917185952754,DB4,SCHEMA_B
2023-11-25 11:18:09.989195,CMICHAEL,Finance,FINANCE,🔧 Tool Settings,DELETE FROM emails WHERE spam = TRUE,insert,917643,4.09481044242989,DB1,SCHEMA_B
2023-12-03 11:18:09.989249,JPATEL,Sales,SALESFORCE,🛒 Shopping Cart,DELETE FROM emails WHERE spam = TRUE,delete,174625,5.883203510236849,DB2,SCHEMA_C
2023-12-01 11:18:09.989303,JPATEL,DevOps,CLOUD_MANAGER,💻 Tech Support,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",delete,161614,13.624549160247561,DB3,SCHEMA_E
2023-11-25 11:18:09.989357,EWILLIAMS,IT,NETWORK_MONITOR,🎯 Target Metrics,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",select,635804,4.679271105893253,DB2,SCHEMA_B
2023-11-30 11:18:09.989416,DAVIS,DevOps,EXTRA_DevOps,📊 Sales Reports,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,492142,4.987818094046056,DB5,SCHEMA_A
2023-11-28 11:18:09.989469,DJOHNSON,Management,STRATEGY_PLANNER,📝 Note Taker,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",select,404721,4.521449820774806,DB3,SCHEMA_C
2023-11-20 11:18:09.989520,DAVIS,Design,EXTRA_Design,💡 Innovative Ideas,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,insert,355660,3.211439947848248,DB5,SCHEMA_D
2023-11-30 11:18:09.989571,HERNANDEZ,R&D,RESEARCH,👥 User Profiles,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",insert,161654,3.513663044683943,DB4,SCHEMA_B
2023-11-25 11:18:09.989621,KJONES,Management,STRATEGY_PLANNER,🛠 Workshop,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",update,412091,12.358939363046025,DB1,SCHEMA_B
2023-12-12 11:18:09.990876,MBROWN,Finance,FINANCE,🔍 Data Analysis,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",select,994720,4.478224545224058,DB1,SCHEMA_A
2023-12-01 11:18:09.990939,ASIMMONS,Sales,EXTRA_Sales,🔍 Data Analysis,SELECT * FROM employees,update,169730,3.3503634135971843,DB3,SCHEMA_D
2023-12-02 11:18:09.990990,DAVIS,R&D,RESEARCH,👥 User Profiles,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",insert,829418,5.473780807217045,DB3,SCHEMA_A
2023-12-04 11:18:09.991052,NGARCIA,HR,HRMANAGER,🔧 Tool Settings,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,select,142470,2.716229450734222,DB2,SCHEMA_E
2023-11-21 11:18:09.991103,ANDERSON,Finance,FINANCE,📚 Library Resources,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",insert,305339,6.795368488864984,DB2,SCHEMA_E
2023-11-22 11:18:09.991154,RODRIGUEZ,R&D,LAB_NOTES,📈 Market Trends,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",select,898558,6.8193043209920425,DB5,SCHEMA_D
2023-11-19 11:18:09.991209,ANDERSON,Sales,CRM_TOOL,📚 Library Resources,SELECT * FROM employees,insert,666491,3.3063670807364303,DB3,SCHEMA_C
2023-12-02 11:18:09.991260,KJONES,Sales,SALESFORCE,🛒 Shopping Cart,SELECT * FROM employees,select,922321,2.803774213786429,DB3,SCHEMA_D
2023-11-15 11:18:09.991309,THOMAS,IT,IT_SERVICES,💡 Innovative Ideas,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",insert,737776,3.305742657610751,DB3,SCHEMA_B
2023-11-29 11:18:09.991361,LWANG,Support,SUPPORTDESK,👨‍💻 Developer Hub,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",delete,458233,8.188386893175275,DB5,SCHEMA_C
2023-12-03 11:18:09.991412,WILSON,Marketing,AD_MANAGER,👥 User Profiles,DELETE FROM logs WHERE date < '2023-01-01',insert,583456,2.5802004900370084,DB4,SCHEMA_E
2023-12-02 11:18:09.991463,DAVIS,Management,STRATEGY_PLANNER,🛠 Workshop,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,322390,16.48462555571762,DB2,SCHEMA_E
2023-12-01 11:18:09.991528,RODRIGUEZ,Sales,SALESFORCE,🛒 Shopping Cart,DELETE FROM logs WHERE date < '2023-01-01',delete,923519,2.6893539643871467,DB2,SCHEMA_D
2023-12-09 11:18:09.991586,ASIMMONS,Finance,FINANCE,🔧 Tool Settings,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",delete,853083,2.5434158564850504,DB4,SCHEMA_C
2023-11-26 11:18:09.991637,JSMITH,Management,STRATEGY_PLANNER,👩‍🔬 Research Data,UPDATE users SET last_login = NOW() WHERE user_id = 456,select,233460,5.34315521611168,DB2,SCHEMA_C
2023-12-07 11:18:09.991688,EWILLIAMS,Finance,FINANCE,🔍 Data Analysis,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,select,238271,8.92439525415298,DB4,SCHEMA_E
2023-11-16 11:18:09.991746,JPATEL,DevOps,EXTRA_DevOps,👨‍💻 Developer Hub,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",select,244305,8.758579320011748,DB3,SCHEMA_E
2023-11-19 11:18:09.991945,NGARCIA,Finance,FINANCE,🔧 Tool Settings,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,delete,810839,2.0648851257756684,DB1,SCHEMA_C
2023-12-15 11:18:09.992008,DAVIS,DevOps,EXTRA_DevOps,👨‍💻 Developer Hub,DELETE FROM emails WHERE spam = TRUE,delete,808084,6.76677720457992,DB5,SCHEMA_A
2023-11-28 11:18:09.992060,MILLER,HR,PAYROLL_SYSTEM,📚 Library Resources,DELETE FROM logs WHERE date < '2023-01-01',delete,687268,2.031951002903685,DB2,SCHEMA_D
2023-11-23 11:18:09.992128,ASIMMONS,Marketing,AD_MANAGER,📚 Library Resources,DELETE FROM logs WHERE date < '2023-01-01',delete,662914,2.551093494173547,DB1,SCHEMA_B
2023-11-23 11:18:09.992184,MARTINEZ,Sales,SALESFORCE,🛒 Shopping Cart,SELECT * FROM employees,delete,249831,2.6343536925507225,DB2,SCHEMA_E
2023-11-24 11:18:09.992247,JPATEL,DevOps,DEVTOOLS,📊 Sales Reports,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,update,384884,3.214896201502854,DB3,SCHEMA_A
2023-12-15 11:18:09.992297,DAVIS,Marketing,MARKETING_DASHBOARD,📝 Note Taker,DELETE FROM logs WHERE date < '2023-01-01',select,931284,3.8587232151033217,DB2,SCHEMA_D
2023-11-16 11:18:09.992346,EWILLIAMS,IT,NETWORK_MONITOR,🛒 Shopping Cart,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",update,674028,5.465967741587434,DB2,SCHEMA_C
2023-11-29 11:18:09.992397,ASIMMONS,HR,PAYROLL_SYSTEM,📚 Library Resources,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,delete,674778,3.3770738147226846,DB5,SCHEMA_A
2023-12-04 11:18:09.992446,JSMITH,Sales,CRM_TOOL,📚 Library Resources,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",delete,199358,6.4403634941734635,DB5,SCHEMA_B
2023-11-28 11:18:09.992499,DAVIS,IT,IT_SERVICES,💡 Innovative Ideas,SELECT * FROM transactions WHERE amount > 1000,update,654928,4.8876239199836675,DB3,SCHEMA_A
2023-11-23 11:18:09.992550,MARTINEZ,HR,HRMANAGER,💡 Innovative Ideas,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",delete,589550,6.708404008310242,DB2,SCHEMA_B
2023-11-28 11:18:09.992599,MILLER,Sales,EXTRA_Sales,🛒 Shopping Cart,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",delete,177671,7.222495749816388,DB1,SCHEMA_E
2023-11-28 11:18:09.992652,LWANG,Finance,FINANCE,📚 Library Resources,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,insert,744838,2.8426170822807117,DB1,SCHEMA_D
2023-12-03 11:18:09.992703,JPATEL,IT,NETWORK_MONITOR,👨‍💻 Developer Hub,DELETE FROM logs WHERE date < '2023-01-01',delete,940515,3.1044987346972244,DB5,SCHEMA_D
2023-12-09 11:18:09.992753,LOPEZ,Support,EXTRA_Support,🔧 Tool Settings,DELETE FROM emails WHERE spam = TRUE,delete,181714,5.39310365629064,DB3,SCHEMA_E
2023-12-08 11:18:09.992802,CMICHAEL,R&D,RESEARCH,👥 User Profiles,SELECT * FROM employees,delete,453508,3.0543522669448024,DB3,SCHEMA_D
2023-11-16 11:18:09.994029,JSMITH,HR,PAYROLL_SYSTEM,📚 Library Resources,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,delete,311532,3.0991199471981643,DB1,SCHEMA_D
2023-12-03 11:18:09.994105,RODRIGUEZ,Design,DESIGNSTUDIO,📊 Sales Reports,SELECT * FROM projects WHERE status = 'active',delete,334181,2.997379009245323,DB2,SCHEMA_A
2023-12-09 11:18:09.994159,DJOHNSON,Design,CREATIVE_SUITE,👨‍💻 Developer Hub,SELECT * FROM projects WHERE status = 'active',update,108748,2.5538859188877057,DB4,SCHEMA_B
2023-11-25 11:18:09.994217,MARTINEZ,Sales,CRM_TOOL,📚 Library Resources,DELETE FROM logs WHERE date < '2023-01-01',delete,506479,2.7559079759129967,DB4,SCHEMA_D
2023-11-26 11:18:09.994268,LWANG,HR,PAYROLL_SYSTEM,📚 Library Resources,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",select,844904,2.955361440650864,DB3,SCHEMA_D
2023-11-27 11:18:09.994323,MBROWN,DevOps,EXTRA_DevOps,👨‍💻 Developer Hub,UPDATE users SET last_login = NOW() WHERE user_id = 456,select,581681,6.283603217492361,DB3,SCHEMA_B
2023-11-23 11:18:09.994375,NGARCIA,Support,TICKET_SYSTEM,📜 Legal Documents,SELECT * FROM transactions WHERE amount > 1000,select,396125,7.217467632884633,DB1,SCHEMA_E
2023-12-10 11:18:09.994429,ASIMMONS,DevOps,EXTRA_DevOps,👨‍💻 Developer Hub,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,942355,5.328784083818504,DB5,SCHEMA_B
2023-12-03 11:18:09.994480,THOMAS,Finance,EXTRA_Finance,💻 Tech Support,SELECT * FROM projects WHERE status = 'active',select,760555,2.4860159275622555,DB3,SCHEMA_D
2023-12-09 11:18:09.994530,LWANG,DevOps,EXTRA_DevOps,💬 Chat Room,SELECT * FROM projects WHERE status = 'active',insert,453422,3.4805038658614293,DB4,SCHEMA_E
2023-12-13 11:18:09.994581,LWANG,R&D,LAB_NOTES,💡 Innovative Ideas,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,882218,5.554460672879903,DB2,SCHEMA_D
2023-11-29 11:18:09.994629,DJOHNSON,IT,IT_SERVICES,👩‍🔬 Research Data,DELETE FROM emails WHERE spam = TRUE,select,735628,6.969265026082668,DB3,SCHEMA_C
2023-12-12 11:18:09.994677,RODRIGUEZ,IT,NETWORK_MONITOR,🔍 Data Analysis,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",delete,817149,7.295361810602457,DB2,SCHEMA_A
2023-11-16 11:18:09.994725,MARTINEZ,Design,CREATIVE_SUITE,🎯 Target Metrics,DELETE FROM logs WHERE date < '2023-01-01',delete,849346,9.28994989002842,DB2,SCHEMA_B
2023-12-12 11:18:09.994779,THOMAS,Management,STRATEGY_PLANNER,🎯 Target Metrics,SELECT * FROM projects WHERE status = 'active',update,501365,2.6447802174653976,DB2,SCHEMA_D
2023-11-18 11:18:09.994831,RODRIGUEZ,Support,SUPPORTDESK,👩‍🔬 Research Data,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",update,749036,6.305784807314287,DB5,SCHEMA_E
2023-11-26 11:18:09.994882,ASIMMONS,Sales,CRM_TOOL,📚 Library Resources,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,delete,737345,2.8019912803692293,DB5,SCHEMA_A
2023-11-25 11:18:09.994932,RODRIGUEZ,Marketing,AD_MANAGER,🌐 Global Reach,SELECT * FROM transactions WHERE amount > 1000,update,410068,5.012346295465964,DB5,SCHEMA_D
2023-11-25 11:18:09.994982,MBROWN,R&D,LAB_NOTES,💼 Business Deals,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",select,621041,2.958405544020341,DB4,SCHEMA_B
2023-11-16 11:18:09.995197,DAVIS,Sales,CRM_TOOL,📚 Library Resources,SELECT * FROM employees,select,966298,2.8757798840209263,DB5,SCHEMA_C
2023-11-22 11:18:09.995264,THOMAS,IT,IT_SERVICES,💡 Innovative Ideas,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",select,273843,2.5788666288443336,DB3,SCHEMA_E
2023-12-14 11:18:09.995323,MARTINEZ,IT,IT_SERVICES,💬 Chat Room,DELETE FROM logs WHERE date < '2023-01-01',select,482927,2.90504636934614,DB1,SCHEMA_C
2023-12-15 11:18:09.995379,RODRIGUEZ,Support,SUPPORTDESK,📈 Market Trends,SELECT * FROM employees,delete,765145,5.898439411062183,DB1,SCHEMA_B
2023-11-20 11:18:09.995432,RODRIGUEZ,Management,STRATEGY_PLANNER,🛠 Workshop,SELECT * FROM employees,delete,954330,2.851329508201286,DB5,SCHEMA_B
2023-12-11 11:18:09.995504,ANDERSON,R&D,LAB_NOTES,💡 Innovative Ideas,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",delete,866691,7.616906144503473,DB2,SCHEMA_B
2023-11-23 11:18:09.995558,TAYLOR,Support,SUPPORTDESK,🎯 Target Metrics,DELETE FROM emails WHERE spam = TRUE,update,378907,5.62749599146018,DB4,SCHEMA_A
2023-11-18 11:18:09.995610,MBROWN,Finance,ACCOUNTS_TOOL,🔧 Tool Settings,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",delete,264120,3.9106172722495547,DB3,SCHEMA_E
2023-12-04 11:18:09.995665,EWILLIAMS,Design,CREATIVE_SUITE,📝 Note Taker,DELETE FROM logs WHERE date < '2023-01-01',delete,438486,2.711413148074843,DB4,SCHEMA_A
2023-11-19 11:18:09.995715,DJOHNSON,Finance,FINANCE,📚 Library Resources,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",select,891642,5.942109274665472,DB2,SCHEMA_D
2023-11-16 11:18:09.995765,JSMITH,HR,HRMANAGER,🔧 Tool Settings,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",select,164324,2.4803362430806257,DB4,SCHEMA_C
2023-12-02 11:18:09.995814,JSMITH,Marketing,AD_MANAGER,👨‍💻 Developer Hub,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,insert,690647,3.485479625596213,DB5,SCHEMA_C
2023-12-12 11:18:09.995863,ANDERSON,Design,CREATIVE_SUITE,📝 Note Taker,SELECT * FROM transactions WHERE amount > 1000,insert,759532,7.530701654037483,DB5,SCHEMA_A
2023-11-26 11:18:09.995912,JSMITH,R&D,LAB_NOTES,💡 Innovative Ideas,SELECT * FROM employees,select,793006,2.803714199833637,DB5,SCHEMA_D
2023-11-21 11:18:09.995963,CMICHAEL,Marketing,MARKETING_DASHBOARD,📝 Note Taker,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",delete,273736,4.842904069135425,DB4,SCHEMA_E
2023-11-24 11:18:09.996017,WILSON,Support,SUPPORTDESK,📈 Market Trends,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,755898,8.477742942638761,DB5,SCHEMA_E
2023-11-23 11:18:09.996236,DAVIS,Management,MANAGEMENT,🛒 Shopping Cart,UPDATE users SET last_login = NOW() WHERE user_id = 456,insert,294246,8.670248605392924,DB2,SCHEMA_A
2023-11-18 11:18:09.996317,EWILLIAMS,Sales,CRM_TOOL,📚 Library Resources,DELETE FROM emails WHERE spam = TRUE,update,307034,6.833172761334986,DB1,SCHEMA_A
2023-11-17 11:18:09.996370,LWANG,Marketing,AD_MANAGER,👩‍🔬 Research Data,UPDATE users SET last_login = NOW() WHERE user_id = 456,insert,438040,5.97882543736619,DB1,SCHEMA_B
2023-11-19 11:18:09.996420,TAYLOR,IT,IT_SERVICES,👩‍🔬 Research Data,DELETE FROM logs WHERE date < '2023-01-01',insert,854234,2.830512216333031,DB1,SCHEMA_A
2023-12-10 11:18:09.996469,ASIMMONS,R&D,RESEARCH,👥 User Profiles,DELETE FROM emails WHERE spam = TRUE,delete,376942,6.376480516887224,DB4,SCHEMA_A
2023-12-12 11:18:09.996538,THOMAS,Design,DESIGNSTUDIO,📊 Sales Reports,SELECT * FROM transactions WHERE amount > 1000,select,952229,7.437150890014109,DB3,SCHEMA_E
2023-12-12 11:18:09.996602,HERNANDEZ,Management,MANAGEMENT,💡 Innovative Ideas,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",select,425473,2.6693083435721814,DB4,SCHEMA_C
2023-12-07 11:18:09.996654,MILLER,HR,PAYROLL_SYSTEM,📚 Library Resources,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",insert,530425,2.8101511584384142,DB2,SCHEMA_A
2023-12-12 11:18:09.996705,DJOHNSON,DevOps,DEVTOOLS,📊 Sales Reports,SELECT * FROM projects WHERE status = 'active',insert,617031,2.833219859168028,DB3,SCHEMA_A
2023-11-30 11:18:09.996757,MARTINEZ,IT,NETWORK_MONITOR,🔍 Data Analysis,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",insert,693187,4.2296660519839335,DB3,SCHEMA_D
2023-12-06 11:18:09.996813,MILLER,Support,TICKET_SYSTEM,👩‍🔬 Research Data,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,insert,628424,6.956091707657251,DB4,SCHEMA_B
2023-11-23 11:18:09.996865,CMICHAEL,Marketing,AD_MANAGER,👩‍🔬 Research Data,SELECT * FROM projects WHERE status = 'active',insert,545202,2.8877437454813273,DB1,SCHEMA_E
2023-12-06 11:18:09.996916,WILSON,R&D,RESEARCH,👩‍🔬 Research Data,SELECT * FROM projects WHERE status = 'active',delete,436435,2.7426343292387503,DB2,SCHEMA_B
2023-12-01 11:18:09.996969,DJOHNSON,IT,IT_SERVICES,👩‍🔬 Research Data,DELETE FROM logs WHERE date < '2023-01-01',select,189803,2.1894073464803956,DB5,SCHEMA_C
2023-11-27 11:18:09.997018,DJOHNSON,Sales,SALESFORCE,🛒 Shopping Cart,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",select,464249,3.914411919547477,DB5,SCHEMA_B
2023-12-14 11:18:09.997068,DAVIS,IT,IT_SERVICES,👩‍🔬 Research Data,DELETE FROM emails WHERE spam = TRUE,update,198689,7.505937509734891,DB3,SCHEMA_D
2023-12-08 11:18:09.997118,NGARCIA,Finance,FINANCE,🔍 Data Analysis,DELETE FROM emails WHERE spam = TRUE,insert,706855,11.334916171760895,DB5,SCHEMA_E
2023-11-24 11:18:10.001983,MARTINEZ,R&D,LAB_NOTES,📈 Market Trends,DELETE FROM logs WHERE date < '2023-01-01',delete,236448,3.379089723228959,DB2,SCHEMA_D
2023-11-16 11:18:10.002081,ANDERSON,Design,CREATIVE_SUITE,🛒 Shopping Cart,DELETE FROM emails WHERE spam = TRUE,select,679874,4.856585083413741,DB1,SCHEMA_E
2023-11-24 11:18:10.002150,EWILLIAMS,IT,IT_SERVICES,👩‍🔬 Research Data,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",insert,970911,6.581205019931597,DB5,SCHEMA_D
2023-12-13 11:18:10.002225,ANDERSON,Sales,SALESFORCE,🛒 Shopping Cart,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,select,325222,3.4601161997036005,DB1,SCHEMA_C
2023-12-01 11:18:10.002292,ASIMMONS,Support,EXTRA_Support,📚 Library Resources,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",update,561311,2.846912335992983,DB1,SCHEMA_B
2023-12-11 11:18:10.002356,WILSON,Marketing,MARKETING_DASHBOARD,📚 Library Resources,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",update,319071,5.857516528290919,DB1,SCHEMA_E
2023-11-27 11:18:10.002417,LWANG,Management,STRATEGY_PLANNER,💬 Chat Room,SELECT * FROM projects WHERE status = 'active',update,418653,2.532417101402778,DB2,SCHEMA_C
2023-12-04 11:18:10.002479,MILLER,Marketing,AD_MANAGER,📚 Library Resources,SELECT * FROM employees,delete,480040,2.2458999506180652,DB3,SCHEMA_B
2023-11-16 11:18:10.002714,MARTINEZ,Management,MANAGEMENT,👩‍🔬 Research Data,UPDATE users SET last_login = NOW() WHERE user_id = 456,delete,632275,7.385252434922859,DB4,SCHEMA_C
2023-11-17 11:18:10.002832,ASIMMONS,R&D,LAB_NOTES,📜 Legal Documents,DELETE FROM emails WHERE spam = TRUE,select,756269,6.293072477725749,DB5,SCHEMA_A
2023-11-27 11:18:10.002923,MARTINEZ,DevOps,CLOUD_MANAGER,💻 Tech Support,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",select,547862,6.237257800079775,DB4,SCHEMA_E
2023-12-06 11:18:10.002990,TAYLOR,Design,DESIGNSTUDIO,📊 Sales Reports,SELECT * FROM employees,insert,622932,2.6263239786986423,DB2,SCHEMA_C
2023-12-02 11:18:10.003053,MBROWN,Support,TICKET_SYSTEM,👩‍🔬 Research Data,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",delete,710649,6.185299685139842,DB1,SCHEMA_D
2023-11-29 11:18:10.003116,LWANG,DevOps,DEVTOOLS,📊 Sales Reports,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",select,608696,5.364580748274455,DB2,SCHEMA_D
2023-12-14 11:18:10.003189,MILLER,R&D,RESEARCH,👥 User Profiles,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",update,947418,3.884708665592309,DB5,SCHEMA_C
2023-12-08 11:18:10.003251,KJONES,IT,IT_SERVICES,💬 Chat Room,SELECT * FROM employees,select,899971,2.7398886096770325,DB2,SCHEMA_E
2023-12-02 11:18:10.003314,THOMAS,Finance,FINANCE,🔍 Data Analysis,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",insert,377402,6.643344587112437,DB5,SCHEMA_B
2023-11-16 11:18:10.003380,EWILLIAMS,HR,HRMANAGER,👩‍🔬 Research Data,DELETE FROM logs WHERE date < '2023-01-01',select,757742,3.1163727822268785,DB5,SCHEMA_C
2023-11-26 11:18:10.003445,LOPEZ,Marketing,MARKETING_DASHBOARD,🌐 Global Reach,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",insert,648458,3.1366068371155915,DB5,SCHEMA_B
2023-12-14 11:18:10.003507,DAVIS,Finance,EXTRA_Finance,💻 Tech Support,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,insert,812526,3.706240737684239,DB2,SCHEMA_D
2023-11-24 11:18:10.003569,RODRIGUEZ,Design,DESIGNSTUDIO,📊 Sales Reports,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",insert,317529,5.477929223549839,DB5,SCHEMA_A
2023-11-22 11:18:10.004851,EWILLIAMS,DevOps,CLOUD_MANAGER,💻 Tech Support,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",update,532247,2.831032588788177,DB5,SCHEMA_A
2023-12-08 11:18:10.004924,WILSON,R&D,LAB_NOTES,📜 Legal Documents,SELECT * FROM projects WHERE status = 'active',insert,609485,3.0708392409773553,DB4,SCHEMA_E
2023-12-12 11:18:10.004987,LWANG,R&D,RESEARCH,🌐 Global Reach,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,update,806551,2.7096561393237675,DB5,SCHEMA_B
2023-12-09 11:18:10.005059,NGARCIA,R&D,LAB_NOTES,💼 Business Deals,SELECT * FROM employees,select,327765,3.013591472974039,DB4,SCHEMA_E
2023-11-22 11:18:10.005131,MBROWN,Sales,CRM_TOOL,📚 Library Resources,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",select,326937,6.5899762925947725,DB3,SCHEMA_C
2023-11-28 11:18:10.005196,MILLER,Marketing,AD_MANAGER,📚 Library Resources,DELETE FROM logs WHERE date < '2023-01-01',insert,172961,2.401928517581442,DB2,SCHEMA_E
2023-11-15 11:18:10.005258,JPATEL,Finance,ACCOUNTS_TOOL,📅 Event Calendar,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,update,118637,2.3507900791409337,DB1,SCHEMA_B
2023-11-24 11:18:10.005308,DAVIS,Sales,EXTRA_Sales,🛠 Workshop,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",delete,920758,3.3535810824238506,DB5,SCHEMA_C
2023-11-21 11:18:10.005356,DJOHNSON,Management,MANAGEMENT,💡 Innovative Ideas,DELETE FROM emails WHERE spam = TRUE,insert,884737,5.932384643065697,DB5,SCHEMA_D
2023-12-15 11:18:10.005417,TAYLOR,Finance,FINANCE,🔧 Tool Settings,DELETE FROM logs WHERE date < '2023-01-01',delete,178888,3.0573761128685093,DB5,SCHEMA_D
2023-11-28 11:18:10.005478,DJOHNSON,DevOps,DEVTOOLS,📊 Sales Reports,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",insert,299443,4.575890822448256,DB1,SCHEMA_C
2023-12-04 11:18:10.005536,JSMITH,R&D,LAB_NOTES,📈 Market Trends,DELETE FROM emails WHERE spam = TRUE,delete,948049,5.896698656170819,DB2,SCHEMA_E
2023-12-04 11:18:10.005604,RODRIGUEZ,Support,TICKET_SYSTEM,👨‍💻 Developer Hub,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",insert,569865,6.43253037451516,DB3,SCHEMA_D
2023-12-12 11:18:10.005668,LOPEZ,Management,MANAGEMENT,👩‍🔬 Research Data,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,208447,5.400989622864998,DB4,SCHEMA_A
2023-11-19 11:18:10.006992,JSMITH,Finance,FINANCE,🔍 Data Analysis,SELECT * FROM transactions WHERE amount > 1000,update,811156,5.572920741574884,DB3,SCHEMA_B
2023-11-19 11:18:10.007102,MARTINEZ,Design,EXTRA_Design,💡 Innovative Ideas,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",select,976146,3.3095328462508875,DB1,SCHEMA_C
2023-11-30 11:18:10.007174,LOPEZ,Design,EXTRA_Design,💡 Innovative Ideas,DELETE FROM logs WHERE date < '2023-01-01',update,557747,3.075083967095979,DB3,SCHEMA_A
2023-11-26 11:18:10.007265,LWANG,Finance,ACCOUNTS_TOOL,🌐 Global Reach,SELECT * FROM employees,update,462876,2.4134498739906673,DB3,SCHEMA_B
2023-12-08 11:18:10.007344,JSMITH,Sales,SALESFORCE,🛒 Shopping Cart,DELETE FROM logs WHERE date < '2023-01-01',select,692333,3.2046136966118905,DB1,SCHEMA_A
2023-11-26 11:18:10.007408,DJOHNSON,Management,MANAGEMENT,💡 Innovative Ideas,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,433620,5.815004267940124,DB2,SCHEMA_B
2023-12-07 11:18:10.007470,DJOHNSON,Sales,CRM_TOOL,📚 Library Resources,DELETE FROM logs WHERE date < '2023-01-01',select,869537,3.085110603858132,DB4,SCHEMA_A
2023-11-21 11:18:10.007529,DAVIS,Design,CREATIVE_SUITE,📅 Event Calendar,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",insert,341344,6.879972804825569,DB2,SCHEMA_E
